# Scenario Kshort
# 1,2,3,4,5,61,2,3,4,5,61,2,3,4,5,61,2,3,4,5,61,2,3,4,5,61,2,3,4,5,6
# Xs, Xs, Xs, Xs, Xs, Xs, Ys, Ys, Ys, Ys, Ys, Ys, Vs, Vs, Vs, Vs, Vs, Vs, betafit, betafit, betafit, betafit, betafit, betafit, 
# 
25.0 25.0 25.0 25.0 25.0 25.0 55.0 55.0 55.0 55.0 55.0 55.0 500.0 500.0 500.0 500.0 500.0 500.0 1.19e+01 1.25e+01 1.23e+01 1.33e+01 1.17e+01 1.23e+01
35.0 35.0 35.0 35.0 35.0 35.0 55.0 55.0 55.0 55.0 55.0 55.0 700.0 700.0 700.0 700.0 700.0 700.0 1.23e+01 1.27e+01 1.20e+01 1.27e+01 1.18e+01 1.24e+01
45.0 45.0 45.0 45.0 45.0 45.0 55.0 55.0 55.0 55.0 55.0 55.0 900.0 900.0 900.0 900.0 900.0 900.0 1.23e+01 1.28e+01 1.23e+01 1.29e+01 1.19e+01 1.24e+01
55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1.23e+01 1.27e+01 1.24e+01 1.27e+01 1.22e+01 1.25e+01
65.0 65.0 65.0 65.0 65.0 65.0 55.0 55.0 55.0 55.0 55.0 55.0 412.4 412.4 412.4 412.4 412.4 412.4 3.90e+00 4.02e+00 3.90e+00 3.97e+00 3.89e+00 3.93e+00
75.0 75.0 75.0 75.0 75.0 75.0 55.0 55.0 55.0 55.0 55.0 55.0 184.2 157.1 157.1 157.1 157.1 184.2 1.53e+00 1.30e+00 1.30e+00 1.31e+00 1.29e+00 1.52e+00
85.0 85.0 85.0 85.0 85.0 85.0 55.0 55.0 55.0 55.0 55.0 55.0 106.8 96.0 96.0 96.0 106.8 106.8 7.82e-01 6.96e-01 7.03e-01 7.07e-01 7.61e-01 7.64e-01
95.0 95.0 95.0 95.0 95.0 95.0 55.0 55.0 55.0 55.0 55.0 55.0 73.5 67.5 67.5 67.5 73.5 73.5 4.81e-01 4.44e-01 4.38e-01 4.42e-01 4.72e-01 4.75e-01
105.0 105.0 105.0 105.0 105.0 105.0 55.0 55.0 55.0 55.0 55.0 55.0 54.5 54.5 54.5 54.5 54.5 54.5 3.21e-01 3.22e-01 3.19e-01 3.25e-01 3.17e-01 3.20e-01
115.0 115.0 115.0 115.0 115.0 115.0 55.0 55.0 55.0 55.0 55.0 55.0 45.0 42.1 42.1 45.0 42.1 42.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 55.0 55.0 55.0 55.0 55.0 55.0 37.7 35.6 35.6 37.7 35.6 35.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 55.0 55.0 55.0 55.0 55.0 55.0 21.7 20.5 20.5 21.1 21.7 21.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 55.0 55.0 55.0 55.0 55.0 55.0 12.2 12.1 11.7 11.9 12.9 12.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 55.0 55.0 55.0 55.0 55.0 55.0 8.2 8.4 8.1 8.2 8.7 8.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 55.0 55.0 55.0 55.0 55.0 55.0 6.3 6.4 6.1 6.4 6.6 6.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 55.0 55.0 55.0 55.0 55.0 55.0 5.2 5.2 5.0 5.2 5.3 5.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 55.0 55.0 55.0 55.0 55.0 55.0 4.4 4.4 4.3 4.4 4.5 4.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 55.0 55.0 55.0 55.0 55.0 55.0 3.9 3.9 3.8 3.9 3.9 3.9 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 65.0 65.0 65.0 65.0 65.0 65.0 100.0 100.0 100.0 100.0 100.0 100.0 1.21e+01 1.24e+01 1.11e+01 1.14e+01 1.20e+01 1.05e+01
10.0 10.0 10.0 10.0 10.0 10.0 65.0 65.0 65.0 65.0 65.0 65.0 200.0 200.0 200.0 200.0 200.0 200.0 1.24e+01 1.17e+01 1.19e+01 1.19e+01 1.15e+01 1.07e+01
15.0 15.0 15.0 15.0 15.0 15.0 65.0 65.0 65.0 65.0 65.0 65.0 300.0 300.0 300.0 300.0 300.0 300.0 1.17e+01 1.23e+01 1.18e+01 1.20e+01 1.19e+01 1.15e+01
20.0 20.0 20.0 20.0 20.0 20.0 65.0 65.0 65.0 65.0 65.0 65.0 400.0 400.0 400.0 400.0 400.0 400.0 1.16e+01 1.23e+01 1.20e+01 1.20e+01 1.21e+01 1.15e+01
25.0 25.0 25.0 25.0 25.0 25.0 65.0 65.0 65.0 65.0 65.0 65.0 500.0 500.0 500.0 500.0 500.0 500.0 1.21e+01 1.24e+01 1.19e+01 1.21e+01 1.20e+01 1.17e+01
35.0 35.0 35.0 35.0 35.0 35.0 65.0 65.0 65.0 65.0 65.0 65.0 700.0 700.0 700.0 700.0 700.0 700.0 1.20e+01 1.20e+01 1.22e+01 1.19e+01 1.26e+01 1.24e+01
45.0 45.0 45.0 45.0 45.0 45.0 65.0 65.0 65.0 65.0 65.0 65.0 900.0 900.0 900.0 900.0 900.0 900.0 1.23e+01 1.21e+01 1.22e+01 1.20e+01 1.25e+01 1.26e+01
55.0 55.0 55.0 55.0 55.0 55.0 65.0 65.0 65.0 65.0 65.0 65.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1.24e+01 1.21e+01 1.21e+01 1.20e+01 1.24e+01 1.24e+01
65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 412.4 412.4 412.4 412.4 412.4 412.4 3.87e+00 3.87e+00 3.89e+00 3.81e+00 3.94e+00 3.94e+00
75.0 75.0 75.0 75.0 75.0 75.0 65.0 65.0 65.0 65.0 65.0 65.0 184.2 157.1 157.1 157.1 184.2 184.2 1.53e+00 1.29e+00 1.29e+00 1.27e+00 1.51e+00 1.53e+00
85.0 85.0 85.0 85.0 85.0 85.0 65.0 65.0 65.0 65.0 65.0 65.0 96.0 96.0 96.0 96.0 106.8 106.8 7.13e-01 6.96e-01 6.95e-01 6.91e-01 7.80e-01 7.71e-01
95.0 95.0 95.0 95.0 95.0 95.0 65.0 65.0 65.0 65.0 65.0 65.0 67.5 67.5 67.5 67.5 73.5 73.5 4.50e-01 4.42e-01 4.37e-01 4.39e-01 4.78e-01 4.74e-01
105.0 105.0 105.0 105.0 105.0 105.0 65.0 65.0 65.0 65.0 65.0 65.0 50.7 54.5 50.7 54.5 54.5 54.5 3.03e-01 3.20e-01 3.00e-01 3.22e-01 3.21e-01 3.14e-01
115.0 115.0 115.0 115.0 115.0 115.0 65.0 65.0 65.0 65.0 65.0 65.0 42.1 42.1 42.1 42.1 45.0 45.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 65.0 65.0 65.0 65.0 65.0 65.0 35.6 35.6 35.6 35.6 37.7 37.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 65.0 65.0 65.0 65.0 65.0 65.0 21.1 21.1 20.5 21.1 21.7 20.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 65.0 65.0 65.0 65.0 65.0 65.0 11.9 12.2 12.1 12.1 12.4 12.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 65.0 65.0 65.0 65.0 65.0 65.0 8.0 8.2 8.2 8.2 8.4 8.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 65.0 65.0 65.0 65.0 65.0 65.0 6.1 6.3 6.2 6.3 6.3 6.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 65.0 65.0 65.0 65.0 65.0 65.0 5.0 5.2 5.2 5.1 5.3 5.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 65.0 65.0 65.0 65.0 65.0 65.0 4.3 4.4 4.4 4.4 4.5 4.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 65.0 65.0 65.0 65.0 65.0 65.0 3.8 3.9 3.9 3.8 4.0 3.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 75.0 75.0 75.0 75.0 75.0 75.0 100.0 100.0 100.0 100.0 100.0 100.0 1.21e+01 1.19e+01 1.06e+01 1.04e+01 9.75e+00 1.10e+01
10.0 10.0 10.0 10.0 10.0 10.0 75.0 75.0 75.0 75.0 75.0 75.0 200.0 200.0 200.0 200.0 200.0 200.0 1.15e+01 1.28e+01 1.20e+01 1.12e+01 1.24e+01 1.21e+01
15.0 15.0 15.0 15.0 15.0 15.0 75.0 75.0 75.0 75.0 75.0 75.0 300.0 300.0 300.0 300.0 300.0 300.0 1.13e+01 1.19e+01 1.15e+01 1.21e+01 1.22e+01 1.26e+01
20.0 20.0 20.0 20.0 20.0 20.0 75.0 75.0 75.0 75.0 75.0 75.0 400.0 400.0 400.0 400.0 400.0 400.0 1.13e+01 1.17e+01 1.22e+01 1.23e+01 1.25e+01 1.29e+01
25.0 25.0 25.0 25.0 25.0 25.0 75.0 75.0 75.0 75.0 75.0 75.0 500.0 500.0 500.0 500.0 500.0 500.0 1.16e+01 1.16e+01 1.23e+01 1.24e+01 1.24e+01 1.29e+01
35.0 35.0 35.0 35.0 35.0 35.0 75.0 75.0 75.0 75.0 75.0 75.0 700.0 700.0 700.0 700.0 700.0 700.0 1.21e+01 1.21e+01 1.21e+01 1.25e+01 1.22e+01 1.21e+01
45.0 45.0 45.0 45.0 45.0 45.0 75.0 75.0 75.0 75.0 75.0 75.0 900.0 900.0 900.0 900.0 900.0 900.0 1.21e+01 1.21e+01 1.22e+01 1.25e+01 1.23e+01 1.22e+01
55.0 55.0 55.0 55.0 55.0 55.0 75.0 75.0 75.0 75.0 75.0 75.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1.22e+01 1.18e+01 1.27e+01 1.24e+01 1.23e+01 1.24e+01
65.0 65.0 65.0 65.0 65.0 65.0 75.0 75.0 75.0 75.0 75.0 75.0 412.4 412.4 412.4 412.4 412.4 412.4 3.84e+00 3.81e+00 3.96e+00 3.90e+00 3.96e+00 3.93e+00
75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 184.2 157.1 157.1 157.1 157.1 184.2 1.52e+00 1.26e+00 1.32e+00 1.27e+00 1.28e+00 1.52e+00
85.0 85.0 85.0 85.0 85.0 85.0 75.0 75.0 75.0 75.0 75.0 75.0 106.8 96.0 106.8 96.0 106.8 106.8 7.73e-01 6.94e-01 7.81e-01 6.85e-01 7.65e-01 7.82e-01
95.0 95.0 95.0 95.0 95.0 95.0 75.0 75.0 75.0 75.0 75.0 75.0 73.5 67.5 67.5 67.5 73.5 73.5 4.73e-01 4.34e-01 4.48e-01 4.28e-01 4.75e-01 4.80e-01
105.0 105.0 105.0 105.0 105.0 105.0 75.0 75.0 75.0 75.0 75.0 75.0 54.5 54.5 54.5 54.5 54.5 54.5 3.18e-01 3.18e-01 3.29e-01 3.16e-01 3.19e-01 3.19e-01
115.0 115.0 115.0 115.0 115.0 115.0 75.0 75.0 75.0 75.0 75.0 75.0 42.1 45.0 45.0 42.1 42.1 45.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 75.0 75.0 75.0 75.0 75.0 75.0 35.6 35.6 37.7 35.6 35.6 35.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 75.0 75.0 75.0 75.0 75.0 75.0 21.1 21.7 22.3 20.5 20.5 21.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 75.0 75.0 75.0 75.0 75.0 75.0 12.4 12.8 12.8 11.9 11.9 12.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 75.0 75.0 75.0 75.0 75.0 75.0 8.5 8.4 8.4 8.0 8.0 8.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 75.0 75.0 75.0 75.0 75.0 75.0 6.4 6.4 6.4 6.2 6.2 6.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 75.0 75.0 75.0 75.0 75.0 75.0 5.2 5.3 5.2 5.0 5.0 5.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 75.0 75.0 75.0 75.0 75.0 75.0 4.4 4.5 4.4 4.3 4.4 4.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 75.0 75.0 75.0 75.0 75.0 75.0 3.9 3.9 3.9 3.8 3.9 3.9 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 85.0 85.0 85.0 85.0 85.0 85.0 100.0 100.0 100.0 100.0 100.0 100.0 1.13e+01 1.10e+01 1.06e+01 1.33e+01 9.99e+00 1.26e+01
10.0 10.0 10.0 10.0 10.0 10.0 85.0 85.0 85.0 85.0 85.0 85.0 200.0 200.0 200.0 200.0 200.0 200.0 1.15e+01 1.18e+01 1.17e+01 1.40e+01 1.22e+01 1.31e+01
15.0 15.0 15.0 15.0 15.0 15.0 85.0 85.0 85.0 85.0 85.0 85.0 300.0 300.0 300.0 300.0 300.0 300.0 1.14e+01 1.20e+01 1.18e+01 1.33e+01 1.27e+01 1.21e+01
20.0 20.0 20.0 20.0 20.0 20.0 85.0 85.0 85.0 85.0 85.0 85.0 400.0 400.0 400.0 400.0 400.0 400.0 1.16e+01 1.20e+01 1.22e+01 1.35e+01 1.26e+01 1.22e+01
25.0 25.0 25.0 25.0 25.0 25.0 85.0 85.0 85.0 85.0 85.0 85.0 500.0 500.0 500.0 500.0 500.0 500.0 1.18e+01 1.21e+01 1.22e+01 1.30e+01 1.23e+01 1.22e+01
35.0 35.0 35.0 35.0 35.0 35.0 85.0 85.0 85.0 85.0 85.0 85.0 700.0 700.0 700.0 700.0 700.0 700.0 1.19e+01 1.22e+01 1.20e+01 1.28e+01 1.23e+01 1.21e+01
45.0 45.0 45.0 45.0 45.0 45.0 85.0 85.0 85.0 85.0 85.0 85.0 900.0 900.0 900.0 900.0 900.0 900.0 1.25e+01 1.25e+01 1.21e+01 1.24e+01 1.26e+01 1.23e+01
55.0 55.0 55.0 55.0 55.0 55.0 85.0 85.0 85.0 85.0 85.0 85.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1.24e+01 1.21e+01 1.21e+01 1.26e+01 1.27e+01 1.24e+01
65.0 65.0 65.0 65.0 65.0 65.0 85.0 85.0 85.0 85.0 85.0 85.0 412.4 412.4 412.4 412.4 412.4 412.4 4.02e+00 3.85e+00 3.88e+00 4.00e+00 3.96e+00 3.97e+00
75.0 75.0 75.0 75.0 75.0 75.0 85.0 85.0 85.0 85.0 85.0 85.0 184.2 157.1 157.1 157.1 157.1 157.1 1.55e+00 1.29e+00 1.27e+00 1.32e+00 1.32e+00 1.30e+00
85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 106.8 96.0 96.0 96.0 96.0 96.0 7.87e-01 7.04e-01 6.92e-01 7.17e-01 7.07e-01 7.07e-01
95.0 95.0 95.0 95.0 95.0 95.0 85.0 85.0 85.0 85.0 85.0 85.0 67.5 67.5 67.5 67.5 67.5 67.5 4.43e-01 4.45e-01 4.38e-01 4.49e-01 4.56e-01 4.47e-01
105.0 105.0 105.0 105.0 105.0 105.0 85.0 85.0 85.0 85.0 85.0 85.0 50.7 54.5 50.7 54.5 54.5 50.7 3.03e-01 3.20e-01 2.98e-01 3.25e-01 3.32e-01 3.01e-01
115.0 115.0 115.0 115.0 115.0 115.0 85.0 85.0 85.0 85.0 85.0 85.0 45.0 45.0 42.1 42.1 42.1 42.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 85.0 85.0 85.0 85.0 85.0 85.0 37.7 37.7 35.6 35.6 35.6 35.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 85.0 85.0 85.0 85.0 85.0 85.0 21.1 21.7 21.7 20.5 20.5 20.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 85.0 85.0 85.0 85.0 85.0 85.0 12.4 12.6 12.6 11.9 12.1 11.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 85.0 85.0 85.0 85.0 85.0 85.0 8.3 8.4 8.7 8.2 8.4 8.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 85.0 85.0 85.0 85.0 85.0 85.0 6.3 6.3 6.5 6.2 6.4 6.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 85.0 85.0 85.0 85.0 85.0 85.0 5.1 5.1 5.3 5.1 5.2 5.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 85.0 85.0 85.0 85.0 85.0 85.0 4.4 4.4 4.5 4.3 4.4 4.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 85.0 85.0 85.0 85.0 85.0 85.0 3.9 3.9 3.9 3.8 3.9 3.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 95.0 95.0 95.0 95.0 95.0 95.0 100.0 100.0 100.0 100.0 100.0 100.0 1.15e+01 1.08e+01 1.18e+01 1.15e+01 1.00e+01 1.11e+01
10.0 10.0 10.0 10.0 10.0 10.0 95.0 95.0 95.0 95.0 95.0 95.0 200.0 200.0 200.0 200.0 200.0 200.0 1.14e+01 1.12e+01 1.26e+01 1.18e+01 1.07e+01 1.26e+01
15.0 15.0 15.0 15.0 15.0 15.0 95.0 95.0 95.0 95.0 95.0 95.0 300.0 300.0 300.0 300.0 300.0 300.0 1.15e+01 1.14e+01 1.28e+01 1.21e+01 1.13e+01 1.28e+01
20.0 20.0 20.0 20.0 20.0 20.0 95.0 95.0 95.0 95.0 95.0 95.0 400.0 400.0 400.0 400.0 400.0 400.0 1.21e+01 1.18e+01 1.25e+01 1.21e+01 1.17e+01 1.28e+01
25.0 25.0 25.0 25.0 25.0 25.0 95.0 95.0 95.0 95.0 95.0 95.0 500.0 500.0 500.0 500.0 500.0 500.0 1.27e+01 1.20e+01 1.25e+01 1.20e+01 1.19e+01 1.24e+01
35.0 35.0 35.0 35.0 35.0 35.0 95.0 95.0 95.0 95.0 95.0 95.0 700.0 700.0 700.0 700.0 700.0 700.0 1.25e+01 1.22e+01 1.28e+01 1.21e+01 1.17e+01 1.21e+01
45.0 45.0 45.0 45.0 45.0 45.0 95.0 95.0 95.0 95.0 95.0 95.0 900.0 900.0 900.0 900.0 900.0 900.0 1.27e+01 1.25e+01 1.25e+01 1.21e+01 1.20e+01 1.21e+01
55.0 55.0 55.0 55.0 55.0 55.0 95.0 95.0 95.0 95.0 95.0 95.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1.24e+01 1.25e+01 1.25e+01 1.21e+01 1.22e+01 1.21e+01
65.0 65.0 65.0 65.0 65.0 65.0 95.0 95.0 95.0 95.0 95.0 95.0 412.4 412.4 412.4 412.4 412.4 412.4 3.94e+00 3.95e+00 3.93e+00 3.86e+00 3.89e+00 3.95e+00
75.0 75.0 75.0 75.0 75.0 75.0 95.0 95.0 95.0 95.0 95.0 95.0 184.2 157.1 157.1 157.1 157.1 184.2 1.53e+00 1.31e+00 1.27e+00 1.27e+00 1.29e+00 1.52e+00
85.0 85.0 85.0 85.0 85.0 85.0 95.0 95.0 95.0 95.0 95.0 95.0 106.8 106.8 106.8 96.0 96.0 106.8 7.84e-01 7.87e-01 7.73e-01 6.91e-01 6.88e-01 7.78e-01
95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 67.5 67.5 73.5 67.5 73.5 67.5 4.47e-01 4.44e-01 4.82e-01 4.37e-01 4.67e-01 4.41e-01
105.0 105.0 105.0 105.0 105.0 105.0 95.0 95.0 95.0 95.0 95.0 95.0 54.5 54.5 54.5 50.7 54.5 50.7 3.22e-01 3.21e-01 3.22e-01 2.99e-01 3.15e-01 3.01e-01
115.0 115.0 115.0 115.0 115.0 115.0 95.0 95.0 95.0 95.0 95.0 95.0 45.0 42.1 42.1 42.1 45.0 42.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 95.0 95.0 95.0 95.0 95.0 95.0 37.7 35.6 35.6 35.6 37.7 35.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 95.0 95.0 95.0 95.0 95.0 95.0 21.1 21.1 20.5 21.1 21.7 20.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 95.0 95.0 95.0 95.0 95.0 95.0 12.1 11.9 12.1 12.1 12.4 11.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 95.0 95.0 95.0 95.0 95.0 95.0 8.2 8.0 8.3 8.3 8.3 8.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 95.0 95.0 95.0 95.0 95.0 95.0 6.3 6.2 6.4 6.2 6.4 6.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 95.0 95.0 95.0 95.0 95.0 95.0 5.1 5.1 5.2 5.1 5.2 5.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 95.0 95.0 95.0 95.0 95.0 95.0 4.4 4.4 4.4 4.4 4.4 4.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 95.0 95.0 95.0 95.0 95.0 95.0 3.9 3.8 3.9 3.8 3.9 3.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
