# Scenario Kshort
# 1,2,3,4,5,61,2,3,4,5,61,2,3,4,5,61,2,3,4,5,61,2,3,4,5,61,2,3,4,5,6
# Xs, Xs, Xs, Xs, Xs, Xs, Ys, Ys, Ys, Ys, Ys, Ys, Vs, Vs, Vs, Vs, Vs, Vs, betafit, betafit, betafit, betafit, betafit, betafit, 
# 
20.0 20.0 20.0 20.0 20.0 20.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 1.1 0.3 0.3 0.4 1.3 1.00e+00 4.69e-02 1.00e+00 1.00e+00 1.00e+00 4.67e-02
25.0 25.0 25.0 25.0 25.0 25.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 1.2 0.3 0.3 0.4 1.4 1.00e+00 3.78e-02 1.00e+00 1.00e+00 1.00e+00 3.77e-02
35.0 35.0 35.0 35.0 35.0 35.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 1.2 0.3 0.6 0.5 1.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
45.0 45.0 45.0 45.0 45.0 45.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 1.2 0.5 0.4 0.5 0.9 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 0.6 0.3 0.5 0.5 1.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
65.0 65.0 65.0 65.0 65.0 65.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 0.1 0.5 0.5 0.2 1.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
75.0 75.0 75.0 75.0 75.0 75.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 0.2 0.3 0.5 0.4 1.1 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
85.0 85.0 85.0 85.0 85.0 85.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 0.5 0.4 0.4 0.6 1.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
95.0 95.0 95.0 95.0 95.0 95.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 0.3 0.4 0.4 0.5 0.9 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
105.0 105.0 105.0 105.0 105.0 105.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.7 0.4 0.3 0.4 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
115.0 115.0 115.0 115.0 115.0 115.0 55.0 55.0 55.0 55.0 55.0 55.0 0.3 0.5 0.3 0.4 0.4 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.4 0.3 0.3 0.4 0.9 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.5 0.3 0.3 0.3 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.6 0.3 0.3 0.2 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 55.0 55.0 55.0 55.0 55.0 55.0 0.5 0.6 0.4 0.3 0.4 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.5 0.3 0.2 0.3 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.5 0.3 0.3 0.4 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 55.0 55.0 55.0 55.0 55.0 55.0 0.5 0.4 0.4 0.4 0.4 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 55.0 55.0 55.0 55.0 55.0 55.0 0.4 0.5 0.4 0.4 0.4 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 65.0 65.0 65.0 65.0 65.0 65.0 1.1 0.1 0.5 0.2 0.8 1.1 1.62e-01 1.68e-01 1.65e-01 1.68e-01 1.63e-01 1.62e-01
10.0 10.0 10.0 10.0 10.0 10.0 65.0 65.0 65.0 65.0 65.0 65.0 0.8 0.1 0.5 0.5 0.7 1.2 9.07e-02 9.33e-02 9.18e-02 9.17e-02 9.09e-02 8.96e-02
15.0 15.0 15.0 15.0 15.0 15.0 65.0 65.0 65.0 65.0 65.0 65.0 0.7 0.1 0.5 0.6 0.4 1.2 6.25e-02 1.00e+00 6.29e-02 6.27e-02 6.30e-02 6.15e-02
20.0 20.0 20.0 20.0 20.0 20.0 65.0 65.0 65.0 65.0 65.0 65.0 0.7 0.2 0.6 0.7 0.3 0.9 4.75e-02 1.00e+00 4.76e-02 4.74e-02 1.00e+00 4.72e-02
25.0 25.0 25.0 25.0 25.0 25.0 65.0 65.0 65.0 65.0 65.0 65.0 0.8 0.3 0.6 0.8 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
35.0 35.0 35.0 35.0 35.0 35.0 65.0 65.0 65.0 65.0 65.0 65.0 0.6 0.2 0.5 0.3 0.3 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
45.0 45.0 45.0 45.0 45.0 45.0 65.0 65.0 65.0 65.0 65.0 65.0 0.6 0.2 0.4 0.5 0.3 1.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
55.0 55.0 55.0 55.0 55.0 55.0 65.0 65.0 65.0 65.0 65.0 65.0 0.5 0.3 0.3 0.5 0.5 1.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 65.0 0.6 1.1 0.4 0.4 0.6 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
75.0 75.0 75.0 75.0 75.0 75.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 1.0 0.5 0.4 0.4 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
85.0 85.0 85.0 85.0 85.0 85.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 0.9 0.5 0.4 0.4 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
95.0 95.0 95.0 95.0 95.0 95.0 65.0 65.0 65.0 65.0 65.0 65.0 0.3 0.7 0.4 0.5 0.5 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
105.0 105.0 105.0 105.0 105.0 105.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 0.8 0.4 0.4 0.5 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
115.0 115.0 115.0 115.0 115.0 115.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 0.7 0.3 0.4 0.4 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 65.0 65.0 65.0 65.0 65.0 65.0 0.3 0.6 0.3 0.3 0.4 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 65.0 65.0 65.0 65.0 65.0 65.0 0.3 0.7 0.5 0.4 0.3 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 0.4 0.5 0.3 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 65.0 65.0 65.0 65.0 65.0 65.0 0.5 0.5 0.4 0.3 0.2 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 65.0 65.0 65.0 65.0 65.0 65.0 0.5 0.4 0.4 0.2 0.4 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 0.3 0.5 0.5 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 65.0 65.0 65.0 65.0 65.0 65.0 0.4 0.3 0.4 0.5 0.4 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 65.0 65.0 65.0 65.0 65.0 65.0 0.5 0.3 0.4 0.4 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 75.0 75.0 75.0 75.0 75.0 75.0 0.6 0.1 0.1 1.6 0.5 0.3 1.65e-01 1.68e-01 1.68e-01 1.59e-01 1.65e-01 1.66e-01
10.0 10.0 10.0 10.0 10.0 10.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.2 0.2 1.3 0.6 0.4 9.17e-02 9.32e-02 9.30e-02 8.92e-02 9.14e-02 9.22e-02
15.0 15.0 15.0 15.0 15.0 15.0 75.0 75.0 75.0 75.0 75.0 75.0 0.6 0.3 0.1 1.1 0.6 0.4 6.26e-02 6.34e-02 1.00e+00 6.18e-02 6.26e-02 6.31e-02
20.0 20.0 20.0 20.0 20.0 20.0 75.0 75.0 75.0 75.0 75.0 75.0 0.6 0.1 0.2 0.9 0.6 0.3 4.76e-02 1.00e+00 1.00e+00 4.72e-02 4.76e-02 1.00e+00
25.0 25.0 25.0 25.0 25.0 25.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.1 0.2 0.6 0.7 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
35.0 35.0 35.0 35.0 35.0 35.0 75.0 75.0 75.0 75.0 75.0 75.0 0.7 0.3 0.5 0.4 0.2 1.0 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
45.0 45.0 45.0 45.0 45.0 45.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.2 0.4 0.3 0.1 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
55.0 55.0 55.0 55.0 55.0 55.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.2 0.4 0.3 0.1 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
65.0 65.0 65.0 65.0 65.0 65.0 75.0 75.0 75.0 75.0 75.0 75.0 0.7 0.3 0.5 0.2 0.2 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 75.0 0.7 0.6 0.6 0.3 0.2 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
85.0 85.0 85.0 85.0 85.0 85.0 75.0 75.0 75.0 75.0 75.0 75.0 0.4 1.0 0.5 0.3 0.2 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
95.0 95.0 95.0 95.0 95.0 95.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 1.0 0.4 0.3 0.2 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
105.0 105.0 105.0 105.0 105.0 105.0 75.0 75.0 75.0 75.0 75.0 75.0 0.7 0.9 0.5 0.4 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
115.0 115.0 115.0 115.0 115.0 115.0 75.0 75.0 75.0 75.0 75.0 75.0 0.6 0.8 0.5 0.4 0.6 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 75.0 75.0 75.0 75.0 75.0 75.0 0.6 0.8 0.5 0.4 0.4 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.6 0.2 0.4 0.5 0.8 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 75.0 75.0 75.0 75.0 75.0 75.0 0.4 0.4 0.3 0.4 0.3 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 75.0 75.0 75.0 75.0 75.0 75.0 0.6 0.4 0.3 0.4 0.3 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.4 0.4 0.4 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 75.0 75.0 75.0 75.0 75.0 75.0 0.4 0.3 0.5 0.5 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 75.0 75.0 75.0 75.0 75.0 75.0 0.5 0.4 0.4 0.4 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 75.0 75.0 75.0 75.0 75.0 75.0 0.4 0.3 0.3 0.4 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.2 0.5 0.2 0.2 1.66e-01 1.67e-01 1.67e-01 1.65e-01 1.68e-01 1.68e-01
10.0 10.0 10.0 10.0 10.0 10.0 85.0 85.0 85.0 85.0 85.0 85.0 0.5 0.2 0.2 0.5 0.2 0.2 9.18e-02 9.27e-02 9.27e-02 9.18e-02 9.32e-02 9.30e-02
15.0 15.0 15.0 15.0 15.0 15.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.2 0.2 0.4 0.2 0.5 6.31e-02 6.35e-02 1.00e+00 6.31e-02 1.00e+00 6.29e-02
20.0 20.0 20.0 20.0 20.0 20.0 85.0 85.0 85.0 85.0 85.0 85.0 0.3 0.3 0.3 0.4 0.2 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
25.0 25.0 25.0 25.0 25.0 25.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.2 0.3 0.6 0.2 0.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
35.0 35.0 35.0 35.0 35.0 35.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.3 0.5 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
45.0 45.0 45.0 45.0 45.0 45.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.3 0.4 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
55.0 55.0 55.0 55.0 55.0 55.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.5 0.4 0.3 0.7 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
65.0 65.0 65.0 65.0 65.0 65.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.4 0.4 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
75.0 75.0 75.0 75.0 75.0 75.0 85.0 85.0 85.0 85.0 85.0 85.0 0.3 0.2 0.4 0.5 0.2 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 85.0 0.3 0.3 0.4 0.5 0.2 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
95.0 95.0 95.0 95.0 95.0 95.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.5 0.5 0.2 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
105.0 105.0 105.0 105.0 105.0 105.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.3 0.6 0.5 0.2 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
115.0 115.0 115.0 115.0 115.0 115.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.5 0.6 0.5 0.2 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 85.0 85.0 85.0 85.0 85.0 85.0 0.4 0.5 0.5 0.5 0.2 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 85.0 85.0 85.0 85.0 85.0 85.0 0.6 0.4 0.5 0.4 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 85.0 85.0 85.0 85.0 85.0 85.0 0.6 0.3 0.5 0.5 0.4 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 85.0 85.0 85.0 85.0 85.0 85.0 0.5 0.3 0.3 0.4 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 85.0 85.0 85.0 85.0 85.0 85.0 0.5 0.4 0.5 0.5 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 85.0 85.0 85.0 85.0 85.0 85.0 0.6 0.4 0.5 0.5 0.3 0.6 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 85.0 85.0 85.0 85.0 85.0 85.0 0.6 0.3 0.4 0.3 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 85.0 85.0 85.0 85.0 85.0 85.0 0.6 0.3 0.4 0.4 0.3 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
5.0 5.0 5.0 5.0 5.0 5.0 95.0 95.0 95.0 95.0 95.0 95.0 0.3 0.4 0.5 0.4 0.2 0.8 1.67e-01 1.66e-01 1.65e-01 1.66e-01 1.68e-01 1.63e-01
10.0 10.0 10.0 10.0 10.0 10.0 95.0 95.0 95.0 95.0 95.0 95.0 0.3 0.5 0.3 0.3 0.3 0.7 9.27e-02 9.15e-02 9.24e-02 9.23e-02 9.25e-02 9.11e-02
15.0 15.0 15.0 15.0 15.0 15.0 95.0 95.0 95.0 95.0 95.0 95.0 0.3 0.4 0.7 0.3 0.4 0.5 6.35e-02 6.31e-02 6.24e-02 6.35e-02 6.32e-02 6.28e-02
20.0 20.0 20.0 20.0 20.0 20.0 95.0 95.0 95.0 95.0 95.0 95.0 0.3 0.4 0.8 0.2 0.4 0.3 1.00e+00 1.00e+00 4.74e-02 1.00e+00 1.00e+00 1.00e+00
25.0 25.0 25.0 25.0 25.0 25.0 95.0 95.0 95.0 95.0 95.0 95.0 0.3 0.3 0.6 0.3 0.3 0.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
35.0 35.0 35.0 35.0 35.0 35.0 95.0 95.0 95.0 95.0 95.0 95.0 0.4 0.3 0.4 0.4 0.3 0.2 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
45.0 45.0 45.0 45.0 45.0 45.0 95.0 95.0 95.0 95.0 95.0 95.0 0.4 0.2 0.4 0.4 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
55.0 55.0 55.0 55.0 55.0 55.0 95.0 95.0 95.0 95.0 95.0 95.0 0.4 0.2 0.5 0.5 0.4 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
65.0 65.0 65.0 65.0 65.0 65.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.2 0.5 0.5 0.4 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
75.0 75.0 75.0 75.0 75.0 75.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.3 0.4 0.3 0.4 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
85.0 85.0 85.0 85.0 85.0 85.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.2 0.4 0.4 0.4 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.3 0.4 0.4 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
105.0 105.0 105.0 105.0 105.0 105.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.2 0.4 0.2 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
115.0 115.0 115.0 115.0 115.0 115.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.3 0.4 0.2 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
125.0 125.0 125.0 125.0 125.0 125.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.3 0.5 0.3 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
150.0 150.0 150.0 150.0 150.0 150.0 95.0 95.0 95.0 95.0 95.0 95.0 0.6 0.3 0.5 0.5 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
175.0 175.0 175.0 175.0 175.0 175.0 95.0 95.0 95.0 95.0 95.0 95.0 0.6 0.3 0.5 0.3 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
200.0 200.0 200.0 200.0 200.0 200.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.2 0.5 0.2 0.3 0.3 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
225.0 225.0 225.0 225.0 225.0 225.0 95.0 95.0 95.0 95.0 95.0 95.0 0.4 0.3 0.3 0.4 0.3 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
250.0 250.0 250.0 250.0 250.0 250.0 95.0 95.0 95.0 95.0 95.0 95.0 0.4 0.4 0.4 0.3 0.3 0.5 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
275.0 275.0 275.0 275.0 275.0 275.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.3 0.5 0.4 0.3 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
300.0 300.0 300.0 300.0 300.0 300.0 95.0 95.0 95.0 95.0 95.0 95.0 0.5 0.3 0.5 0.4 0.2 0.4 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
